,Modification,Size,BPCY,WYIELD
0,{'ECD_02421': 4},1,0.3604384032865307,0.27032880246490054
1,{},0,0.1368877746203847,0.4106633238611541
2,{'ECD_00216': 2},1,0.24259010004160145,0.36388515006240246
